,timestamp,open,set_type,relevant,queue_full,queue_empty,queue_end_pos,lanes,labelled
station_id_41_20200702T214000.jpg,2020-07-02 21:40:00,False,Train,False,,,,,True
station_id_41_20200702T215000.jpg,2020-07-02 21:50:00,False,Valid,False,,,,,True
station_id_41_20200703T080000.jpg,2020-07-03 08:00:00,False,Train,False,,,,,True
station_id_41_20200703T081000.jpg,2020-07-03 08:10:00,False,Train,True,False,False,307.0,1.0,True
station_id_41_20200703T082000.jpg,2020-07-03 08:20:00,False,Train,True,False,False,458.0,1.0,True
station_id_41_20200703T083000.jpg,2020-07-03 08:30:00,False,Train,True,False,False,660.0,1.0,True
station_id_41_20200703T084000.jpg,2020-07-03 08:40:00,False,Train,True,False,False,918.0,1.0,True
station_id_41_20200703T085000.jpg,2020-07-03 08:50:00,False,Train,True,True,False,,1.0,True
station_id_41_20200703T090000.jpg,2020-07-03 09:00:00,False,Train,True,True,False,,1.0,True
station_id_41_20200703T091000.jpg,2020-07-03 09:10:00,False,Train,True,False,False,834.0,1.0,True
station_id_41_20200703T092000.jpg,2020-07-03 09:20:00,False,Test,True,False,False,44.0,1.0,True
station_id_41_20200703T093000.jpg,2020-07-03 09:30:00,False,Train,False,,,,,True
station_id_41_20200703T094000.jpg,2020-07-03 09:40:00,False,Train,False,,,,,True
station_id_41_20200703T095000.jpg,2020-07-03 09:50:00,False,Train,False,,,,,True
station_id_41_20200703T100000.jpg,2020-07-03 10:00:00,True,Valid,True,False,False,260.0,1.0,True
station_id_41_20200703T101000.jpg,2020-07-03 10:10:00,True,Train,False,,,,,True
station_id_41_20200703T102000.jpg,2020-07-03 10:20:00,True,Train,False,,,,,True
station_id_41_20200703T103000.jpg,2020-07-03 10:30:00,True,Test,True,False,False,384.0,1.0,True
station_id_41_20200703T104000.jpg,2020-07-03 10:40:00,True,Train,True,False,False,347.0,1.0,True
station_id_41_20200703T105000.jpg,2020-07-03 10:50:00,True,Valid,True,False,True,,,True
station_id_41_20200703T110000.jpg,2020-07-03 11:00:00,True,Valid,True,False,True,,,True
station_id_41_20200703T111000.jpg,2020-07-03 11:10:00,True,Train,True,False,False,215.0,1.0,True
station_id_41_20200703T112000.jpg,2020-07-03 11:20:00,True,Train,False,,,,,True
station_id_41_20200703T113000.jpg,2020-07-03 11:30:00,True,Test,False,,,,,True
station_id_41_20200703T114000.jpg,2020-07-03 11:40:00,True,Valid,False,,,,,True
station_id_41_20200703T115000.jpg,2020-07-03 11:50:00,True,Train,False,,,,,True
station_id_41_20200703T120000.jpg,2020-07-03 12:00:00,True,Train,False,,,,,True
station_id_41_20200703T121000.jpg,2020-07-03 12:10:00,True,Train,False,,,,,True
station_id_41_20200703T122000.jpg,2020-07-03 12:20:00,True,Train,False,,,,,True
station_id_41_20200703T123000.jpg,2020-07-03 12:30:00,True,Train,False,,,,,True
station_id_41_20200703T124000.jpg,2020-07-03 12:40:00,True,Train,True,False,False,409.0,1.0,True
station_id_41_20200703T125000.jpg,2020-07-03 12:50:00,True,Train,False,,,,,True
station_id_41_20200703T130000.jpg,2020-07-03 13:00:00,True,Test,False,,,,,True
station_id_41_20200703T131000.jpg,2020-07-03 13:10:00,True,Train,False,,,,,True
station_id_41_20200703T132000.jpg,2020-07-03 13:20:00,True,Train,True,False,False,531.0,1.0,True
station_id_41_20200703T133000.jpg,2020-07-03 13:30:00,True,Valid,False,,,,,True
station_id_41_20200703T134000.jpg,2020-07-03 13:40:00,True,Train,False,,,,,True
station_id_41_20200703T135000.jpg,2020-07-03 13:50:00,True,Valid,True,False,False,312.0,1.0,True
station_id_41_20200703T140000.jpg,2020-07-03 14:00:00,True,Train,True,False,False,860.0,1.0,True
station_id_41_20200703T141000.jpg,2020-07-03 14:10:00,True,Test,True,False,False,291.0,1.0,True
station_id_41_20200703T142000.jpg,2020-07-03 14:20:00,True,Test,True,False,False,308.0,1.0,True
station_id_41_20200703T143000.jpg,2020-07-03 14:30:00,True,Train,False,,,,,True
station_id_41_20200703T144000.jpg,2020-07-03 14:40:00,True,Train,True,False,True,,,True
station_id_41_20200703T145000.jpg,2020-07-03 14:50:00,True,Test,True,False,True,,,True
station_id_41_20200703T150000.jpg,2020-07-03 15:00:00,True,Train,False,,,,,True
station_id_41_20200703T151000.jpg,2020-07-03 15:10:00,True,Valid,False,,,,,True
station_id_41_20200703T152000.jpg,2020-07-03 15:20:00,True,Train,False,,,,,True
station_id_41_20200703T153000.jpg,2020-07-03 15:30:00,True,Train,False,,,,,True
station_id_41_20200703T154000.jpg,2020-07-03 15:40:00,True,Train,False,,,,,True
station_id_41_20200703T155000.jpg,2020-07-03 15:50:00,True,Train,False,,,,,True
station_id_41_20200703T160000.jpg,2020-07-03 16:00:00,True,Train,True,False,False,227.0,1.0,True
station_id_41_20200703T161000.jpg,2020-07-03 16:10:00,True,Test,False,,,,,True
station_id_41_20200703T162000.jpg,2020-07-03 16:20:00,True,Valid,False,,,,,True
station_id_41_20200703T163000.jpg,2020-07-03 16:30:00,True,Train,False,,,,,True
station_id_41_20200703T164000.jpg,2020-07-03 16:40:00,True,Train,False,,,,,True
station_id_41_20200703T165000.jpg,2020-07-03 16:50:00,True,Train,False,,,,,True
station_id_41_20200703T170000.jpg,2020-07-03 17:00:00,False,Train,False,,,,,True
station_id_41_20200703T171000.jpg,2020-07-03 17:10:00,False,Train,False,,,,,True
station_id_41_20200703T172000.jpg,2020-07-03 17:20:00,False,Train,False,,,,,True
station_id_41_20200703T173000.jpg,2020-07-03 17:30:00,False,Train,False,,,,,True
station_id_41_20200703T174000.jpg,2020-07-03 17:40:00,False,Train,False,,,,,True
station_id_41_20200703T175000.jpg,2020-07-03 17:50:00,False,Train,False,,,,,True
station_id_41_20200703T180000.jpg,2020-07-03 18:00:00,False,Train,False,,,,,True
station_id_41_20200703T181000.jpg,2020-07-03 18:10:00,False,Train,False,,,,,True
station_id_41_20200703T182000.jpg,2020-07-03 18:20:00,False,Train,False,,,,,True
station_id_41_20200703T183000.jpg,2020-07-03 18:30:00,False,Test,False,,,,,True
station_id_41_20200703T184000.jpg,2020-07-03 18:40:00,False,Train,False,,,,,True
station_id_41_20200703T185000.jpg,2020-07-03 18:50:00,False,Train,False,,,,,True
station_id_41_20200703T190000.jpg,2020-07-03 19:00:00,False,Train,False,,,,,True
station_id_41_20200703T191000.jpg,2020-07-03 19:10:00,False,Train,False,,,,,True
station_id_41_20200703T192000.jpg,2020-07-03 19:20:00,False,Train,False,,,,,True
station_id_41_20200703T193000.jpg,2020-07-03 19:30:00,False,Train,False,,,,,True
station_id_41_20200703T194000.jpg,2020-07-03 19:40:00,False,Valid,False,,,,,True
station_id_41_20200703T195000.jpg,2020-07-03 19:50:00,False,Train,False,,,,,True
station_id_41_20200703T200000.jpg,2020-07-03 20:00:00,False,Train,False,,,,,True
station_id_41_20200703T201000.jpg,2020-07-03 20:10:00,False,Train,False,,,,,True
station_id_41_20200703T202000.jpg,2020-07-03 20:20:00,False,Train,False,,,,,True
station_id_41_20200703T203000.jpg,2020-07-03 20:30:00,False,Train,False,,,,,True
station_id_41_20200703T204000.jpg,2020-07-03 20:40:00,False,Valid,False,,,,,True
station_id_41_20200703T205000.jpg,2020-07-03 20:50:00,False,Train,False,,,,,True
station_id_41_20200703T210000.jpg,2020-07-03 21:00:00,False,Train,False,,,,,True
station_id_41_20200703T211000.jpg,2020-07-03 21:10:00,False,Train,False,,,,,True
station_id_41_20200703T212000.jpg,2020-07-03 21:20:00,False,Train,False,,,,,True
station_id_41_20200703T213000.jpg,2020-07-03 21:30:00,False,Valid,False,,,,,True
station_id_41_20200703T214000.jpg,2020-07-03 21:40:00,False,Train,False,,,,,True
station_id_41_20200703T215000.jpg,2020-07-03 21:50:00,False,Train,False,,,,,True
station_id_41_20200704T080000.jpg,2020-07-04 08:00:00,False,Train,False,,,,,True
station_id_41_20200704T081000.jpg,2020-07-04 08:10:00,False,Train,False,,,,,True
station_id_41_20200704T082000.jpg,2020-07-04 08:20:00,False,Valid,False,,,,,True
station_id_41_20200704T083000.jpg,2020-07-04 08:30:00,False,Test,False,,,,,True
station_id_41_20200704T084000.jpg,2020-07-04 08:40:00,False,Train,True,False,False,480.0,1.0,True
station_id_41_20200704T085000.jpg,2020-07-04 08:50:00,False,Train,True,False,False,935.0,1.0,True
station_id_41_20200704T090000.jpg,2020-07-04 09:00:00,False,Train,True,True,False,,1.0,True
station_id_41_20200704T091000.jpg,2020-07-04 09:10:00,False,Valid,True,True,False,,1.0,True
station_id_41_20200704T092000.jpg,2020-07-04 09:20:00,False,Train,True,True,False,,1.0,True
station_id_41_20200704T093000.jpg,2020-07-04 09:30:00,False,Train,True,True,False,,1.0,True
station_id_41_20200704T094000.jpg,2020-07-04 09:40:00,False,Train,True,True,False,,1.0,True
station_id_41_20200704T095000.jpg,2020-07-04 09:50:00,False,Train,True,False,False,1044.0,1.0,True
station_id_41_20200704T100000.jpg,2020-07-04 10:00:00,False,Train,True,False,False,1075.0,1.0,True
station_id_41_20200704T101000.jpg,2020-07-04 10:10:00,False,Train,True,False,False,576.0,1.0,True
station_id_41_20200704T102000.jpg,2020-07-04 10:20:00,False,Train,True,False,False,472.0,1.0,True
station_id_41_20200704T103000.jpg,2020-07-04 10:30:00,False,Train,False,,,,,True
station_id_41_20200704T104000.jpg,2020-07-04 10:40:00,False,Train,True,False,False,541.0,1.0,True
station_id_41_20200704T105000.jpg,2020-07-04 10:50:00,False,Valid,True,False,False,1037.0,1.0,True
station_id_41_20200704T110000.jpg,2020-07-04 11:00:00,False,Train,True,False,False,858.0,1.0,True
station_id_41_20200704T111000.jpg,2020-07-04 11:10:00,False,Valid,True,True,False,,1.0,True
station_id_41_20200704T112000.jpg,2020-07-04 11:20:00,False,Train,True,True,False,,1.0,True
station_id_41_20200704T113000.jpg,2020-07-04 11:30:00,False,Test,True,True,False,,1.0,True
station_id_41_20200704T114000.jpg,2020-07-04 11:40:00,False,Train,True,True,False,,1.0,True
station_id_41_20200704T115000.jpg,2020-07-04 11:50:00,False,Valid,True,True,False,,1.0,True
station_id_41_20200704T120000.jpg,2020-07-04 12:00:00,False,Valid,True,True,False,,1.0,True
station_id_41_20200704T121000.jpg,2020-07-04 12:10:00,False,Train,True,True,False,,1.0,True
station_id_41_20200704T122000.jpg,2020-07-04 12:20:00,False,Test,True,True,False,,1.0,True
station_id_41_20200704T123000.jpg,2020-07-04 12:30:00,False,Train,True,True,False,,1.0,True
station_id_41_20200704T124000.jpg,2020-07-04 12:40:00,False,Train,True,True,False,,1.0,True
station_id_41_20200704T125000.jpg,2020-07-04 12:50:00,False,Train,True,True,False,,1.0,True
station_id_41_20200704T130000.jpg,2020-07-04 13:00:00,False,Valid,True,True,False,,1.0,True
station_id_41_20200704T131000.jpg,2020-07-04 13:10:00,False,Valid,True,False,False,1062.0,1.0,True
station_id_41_20200704T132000.jpg,2020-07-04 13:20:00,False,Test,True,False,False,1070.0,1.0,True
station_id_41_20200704T133000.jpg,2020-07-04 13:30:00,False,Train,True,True,False,,1.0,True
station_id_41_20200704T134000.jpg,2020-07-04 13:40:00,False,Train,True,True,False,,1.0,True
station_id_41_20200704T135000.jpg,2020-07-04 13:50:00,False,Test,True,True,False,,1.0,True
station_id_41_20200704T140000.jpg,2020-07-04 14:00:00,False,Train,True,True,False,,1.0,True
station_id_41_20200704T141000.jpg,2020-07-04 14:10:00,False,Valid,True,True,False,,1.0,True
station_id_41_20200704T142000.jpg,2020-07-04 14:20:00,False,Train,True,True,False,,1.0,True
station_id_41_20200704T143000.jpg,2020-07-04 14:30:00,False,Train,True,True,False,,1.0,True
station_id_41_20200704T144000.jpg,2020-07-04 14:40:00,False,Valid,True,True,False,,1.0,True
station_id_41_20200704T145000.jpg,2020-07-04 14:50:00,False,Test,True,True,False,,1.0,True
station_id_41_20200704T150000.jpg,2020-07-04 15:00:00,False,Test,True,True,False,,1.0,True
station_id_41_20200704T151000.jpg,2020-07-04 15:10:00,False,Train,True,True,False,,1.0,True
station_id_41_20200704T152000.jpg,2020-07-04 15:20:00,False,Test,True,True,False,,1.0,True
station_id_41_20200704T153000.jpg,2020-07-04 15:30:00,False,Train,True,True,False,,1.0,True
station_id_41_20200704T154000.jpg,2020-07-04 15:40:00,False,Test,True,True,False,,1.0,True
station_id_41_20200704T155000.jpg,2020-07-04 15:50:00,False,Train,True,False,False,1005.0,1.0,True
station_id_41_20200704T160000.jpg,2020-07-04 16:00:00,False,Train,True,False,False,936.0,1.0,True
station_id_41_20200704T161000.jpg,2020-07-04 16:10:00,False,Valid,True,False,False,681.0,1.0,True
station_id_41_20200704T162000.jpg,2020-07-04 16:20:00,False,Valid,True,False,False,758.0,1.0,True
station_id_41_20200704T163000.jpg,2020-07-04 16:30:00,False,Valid,False,,,,,True
station_id_41_20200704T164000.jpg,2020-07-04 16:40:00,False,Train,False,,,,,True
station_id_41_20200704T165000.jpg,2020-07-04 16:50:00,False,Train,False,,,,,True
station_id_41_20200704T170000.jpg,2020-07-04 17:00:00,False,Train,False,,,,,True
station_id_41_20200704T171000.jpg,2020-07-04 17:10:00,False,Train,True,False,True,,,True
station_id_41_20200704T172000.jpg,2020-07-04 17:20:00,False,Train,True,False,True,,,True
station_id_41_20200704T173000.jpg,2020-07-04 17:30:00,False,Train,False,,,,,True
station_id_41_20200704T174000.jpg,2020-07-04 17:40:00,False,Valid,False,,,,,True
station_id_41_20200704T175000.jpg,2020-07-04 17:50:00,False,Valid,False,,,,,True
station_id_41_20200704T180000.jpg,2020-07-04 18:00:00,False,Train,False,,,,,True
station_id_41_20200704T181000.jpg,2020-07-04 18:10:00,False,Train,False,,,,,True
station_id_41_20200704T182000.jpg,2020-07-04 18:20:00,False,Train,False,,,,,True
station_id_41_20200704T183000.jpg,2020-07-04 18:30:00,False,Test,False,,,,,True
station_id_41_20200704T184000.jpg,2020-07-04 18:40:00,False,Valid,False,,,,,True
station_id_41_20200704T185000.jpg,2020-07-04 18:50:00,False,Train,False,,,,,True
station_id_41_20200704T190000.jpg,2020-07-04 19:00:00,False,Train,False,,,,,True
station_id_41_20200704T191000.jpg,2020-07-04 19:10:00,False,Train,False,,,,,True
station_id_41_20200704T192000.jpg,2020-07-04 19:20:00,False,Valid,False,,,,,True
station_id_41_20200704T193000.jpg,2020-07-04 19:30:00,False,Test,False,,,,,True
station_id_41_20200704T194000.jpg,2020-07-04 19:40:00,False,Valid,False,,,,,True
station_id_41_20200704T195000.jpg,2020-07-04 19:50:00,False,Valid,False,,,,,True
station_id_41_20200704T200000.jpg,2020-07-04 20:00:00,False,Train,False,,,,,True
station_id_41_20200704T201000.jpg,2020-07-04 20:10:00,False,Test,False,,,,,True
station_id_41_20200704T202000.jpg,2020-07-04 20:20:00,False,Train,False,,,,,True
station_id_41_20200704T203000.jpg,2020-07-04 20:30:00,False,Train,False,,,,,True
station_id_41_20200704T204000.jpg,2020-07-04 20:40:00,False,Train,False,,,,,True
station_id_41_20200704T205000.jpg,2020-07-04 20:50:00,False,Test,True,False,True,,,True
station_id_41_20200704T210000.jpg,2020-07-04 21:00:00,False,Train,True,False,True,,,True
station_id_41_20200704T211000.jpg,2020-07-04 21:10:00,False,Train,False,,,,,True
station_id_41_20200704T212000.jpg,2020-07-04 21:20:00,False,Train,False,,,,,True
station_id_41_20200704T213000.jpg,2020-07-04 21:30:00,False,Train,False,,,,,True
station_id_41_20200704T214000.jpg,2020-07-04 21:40:00,False,Train,False,,,,,True
station_id_41_20200704T215000.jpg,2020-07-04 21:50:00,False,Train,False,,,,,True
station_id_41_20200706T060000.jpg,2020-07-06 06:00:00,False,Train,False,,,,,True
station_id_41_20200706T061000.jpg,2020-07-06 06:10:00,False,Valid,False,,,,,True
station_id_41_20200706T062000.jpg,2020-07-06 06:20:00,False,Train,False,,,,,True
station_id_41_20200706T063000.jpg,2020-07-06 06:30:00,False,Train,False,,,,,True
station_id_41_20200706T064000.jpg,2020-07-06 06:40:00,False,Train,True,False,True,,,True
station_id_41_20200706T065000.jpg,2020-07-06 06:50:00,False,Train,True,False,True,,,True
station_id_41_20200706T070000.jpg,2020-07-06 07:00:00,False,Train,True,False,True,,,True
station_id_41_20200706T071000.jpg,2020-07-06 07:10:00,False,Valid,False,,,,,True
station_id_41_20200706T072000.jpg,2020-07-06 07:20:00,False,Train,False,,,,,True
station_id_41_20200706T073000.jpg,2020-07-06 07:30:00,False,Train,True,False,False,256.0,1.0,True
station_id_41_20200706T074000.jpg,2020-07-06 07:40:00,False,Train,False,,,,,True
station_id_41_20200706T075000.jpg,2020-07-06 07:50:00,False,Test,False,,,,,True
station_id_41_20200706T080000.jpg,2020-07-06 08:00:00,False,Train,False,,,,,True
station_id_41_20200706T081000.jpg,2020-07-06 08:10:00,False,Test,False,,,,,True
station_id_41_20200706T082000.jpg,2020-07-06 08:20:00,False,Train,False,,,,,True
station_id_41_20200706T083000.jpg,2020-07-06 08:30:00,False,Train,False,,,,,True
station_id_41_20200706T084000.jpg,2020-07-06 08:40:00,False,Train,False,,,,,True
station_id_41_20200706T085000.jpg,2020-07-06 08:50:00,False,Valid,False,,,,,True
station_id_41_20200706T090000.jpg,2020-07-06 09:00:00,False,Train,True,False,False,454.0,1.0,True
station_id_41_20200706T091000.jpg,2020-07-06 09:10:00,False,Train,False,,,,,True
station_id_41_20200706T092000.jpg,2020-07-06 09:20:00,False,Train,True,False,False,900.0,1.0,True
station_id_41_20200706T093000.jpg,2020-07-06 09:30:00,False,Train,False,,,,,True
station_id_41_20200706T094000.jpg,2020-07-06 09:40:00,False,Train,False,,,,,True
station_id_41_20200706T095000.jpg,2020-07-06 09:50:00,False,Valid,False,,,,,True
station_id_41_20200706T100000.jpg,2020-07-06 10:00:00,True,Train,True,False,False,288.0,1.0,True
station_id_41_20200706T101000.jpg,2020-07-06 10:10:00,True,Train,False,,,,,True
station_id_41_20200706T102000.jpg,2020-07-06 10:20:00,True,Train,False,,,,,True
station_id_41_20200706T103000.jpg,2020-07-06 10:30:00,True,Train,False,,,,,True
station_id_41_20200706T104000.jpg,2020-07-06 10:40:00,True,Train,False,,,,,True
station_id_41_20200706T105000.jpg,2020-07-06 10:50:00,True,Train,True,False,False,163.0,1.0,True
station_id_41_20200706T110000.jpg,2020-07-06 11:00:00,True,Test,False,,,,,True
station_id_41_20200706T111000.jpg,2020-07-06 11:10:00,True,Train,False,,,,,True
station_id_41_20200706T112000.jpg,2020-07-06 11:20:00,True,Test,True,False,False,625.0,1.0,True
station_id_41_20200706T113000.jpg,2020-07-06 11:30:00,True,Train,True,False,False,761.0,1.0,True
station_id_41_20200706T114000.jpg,2020-07-06 11:40:00,True,Test,True,True,False,,1.0,True
station_id_41_20200706T115000.jpg,2020-07-06 11:50:00,True,Train,True,False,False,1075.0,1.0,True
station_id_41_20200706T120000.jpg,2020-07-06 12:00:00,True,Train,True,False,False,874.0,1.0,True
station_id_41_20200706T121000.jpg,2020-07-06 12:10:00,True,Train,True,True,False,,1.0,True
station_id_41_20200706T122000.jpg,2020-07-06 12:20:00,True,Train,True,False,False,1024.0,1.0,True
station_id_41_20200706T123000.jpg,2020-07-06 12:30:00,True,Train,True,True,False,,1.0,True
station_id_41_20200706T124000.jpg,2020-07-06 12:40:00,True,Train,True,False,False,830.0,1.0,True
station_id_41_20200706T125000.jpg,2020-07-06 12:50:00,True,Train,True,False,False,897.0,1.0,True
station_id_41_20200706T130000.jpg,2020-07-06 13:00:00,True,Test,True,True,False,,1.0,True
station_id_41_20200706T131000.jpg,2020-07-06 13:10:00,True,Train,True,True,False,,1.0,True
station_id_41_20200706T132000.jpg,2020-07-06 13:20:00,True,Valid,True,True,False,,1.0,True
station_id_41_20200706T133000.jpg,2020-07-06 13:30:00,True,Valid,True,True,False,,1.0,True
station_id_41_20200706T134000.jpg,2020-07-06 13:40:00,True,Train,True,True,False,,1.0,True
station_id_41_20200706T135000.jpg,2020-07-06 13:50:00,True,Train,True,False,False,957.0,1.0,True
station_id_41_20200706T140000.jpg,2020-07-06 14:00:00,True,Train,True,False,False,452.0,1.0,True
station_id_41_20200706T141000.jpg,2020-07-06 14:10:00,True,Train,True,False,False,822.0,1.0,True
station_id_41_20200706T142000.jpg,2020-07-06 14:20:00,True,Train,False,,,,,True
station_id_41_20200706T143000.jpg,2020-07-06 14:30:00,True,Train,True,False,False,502.0,1.0,True
station_id_41_20200706T144000.jpg,2020-07-06 14:40:00,True,Valid,False,,,,,True
station_id_41_20200706T145000.jpg,2020-07-06 14:50:00,True,Train,False,,,,,True
station_id_41_20200706T150000.jpg,2020-07-06 15:00:00,True,Train,True,False,False,315.0,1.0,True
station_id_41_20200706T151000.jpg,2020-07-06 15:10:00,True,Test,False,,,,,True
station_id_41_20200706T152000.jpg,2020-07-06 15:20:00,True,Test,False,,,,,True
station_id_41_20200706T153000.jpg,2020-07-06 15:30:00,True,Test,True,False,False,200.0,1.0,True
station_id_41_20200706T154000.jpg,2020-07-06 15:40:00,True,Test,True,False,False,101.0,1.0,True
station_id_41_20200706T155000.jpg,2020-07-06 15:50:00,True,Train,False,,,,,True
station_id_41_20200706T160000.jpg,2020-07-06 16:00:00,True,Train,False,,,,,True
station_id_41_20200706T161000.jpg,2020-07-06 16:10:00,True,Train,False,,,,,True
station_id_41_20200706T162000.jpg,2020-07-06 16:20:00,True,Train,False,,,,,True
station_id_41_20200706T163000.jpg,2020-07-06 16:30:00,True,Train,False,,,,,True
station_id_41_20200706T164000.jpg,2020-07-06 16:40:00,True,Train,False,,,,,True
station_id_41_20200706T165000.jpg,2020-07-06 16:50:00,True,Test,True,False,False,43.0,1.0,True
station_id_41_20200706T170000.jpg,2020-07-06 17:00:00,False,Train,False,,,,,True
station_id_41_20200706T171000.jpg,2020-07-06 17:10:00,False,Train,False,,,,,True
station_id_41_20200706T172000.jpg,2020-07-06 17:20:00,False,Train,True,False,False,340.0,1.0,True
station_id_41_20200706T173000.jpg,2020-07-06 17:30:00,False,Train,False,,,,,True
station_id_41_20200706T174000.jpg,2020-07-06 17:40:00,False,Train,False,,,,,True
station_id_41_20200706T175000.jpg,2020-07-06 17:50:00,False,Valid,False,,,,,True
station_id_41_20200706T180000.jpg,2020-07-06 18:00:00,False,Train,True,False,False,610.0,1.0,True
station_id_41_20200706T181000.jpg,2020-07-06 18:10:00,False,Test,True,False,False,1044.0,1.0,True
station_id_41_20200706T182000.jpg,2020-07-06 18:20:00,False,Train,True,False,False,918.0,1.0,True
station_id_41_20200706T183000.jpg,2020-07-06 18:30:00,False,Train,True,False,False,1073.0,1.0,True
station_id_41_20200706T184000.jpg,2020-07-06 18:40:00,False,Valid,True,False,False,1106.0,1.0,True
station_id_41_20200706T185000.jpg,2020-07-06 18:50:00,False,Train,True,False,False,829.0,1.0,True
station_id_41_20200706T190000.jpg,2020-07-06 19:00:00,False,Train,True,False,True,,,True
station_id_41_20200706T191000.jpg,2020-07-06 19:10:00,False,Train,False,,,,,True
station_id_41_20200706T192000.jpg,2020-07-06 19:20:00,False,Train,False,,,,,True
station_id_41_20200706T193000.jpg,2020-07-06 19:30:00,False,Valid,False,,,,,True
station_id_41_20200706T194000.jpg,2020-07-06 19:40:00,False,Train,False,,,,,True
station_id_41_20200706T195000.jpg,2020-07-06 19:50:00,False,Train,True,False,False,234.0,1.0,True
station_id_41_20200706T200000.jpg,2020-07-06 20:00:00,False,Valid,False,,,,,True
station_id_41_20200706T201000.jpg,2020-07-06 20:10:00,False,Valid,False,,,,,True
station_id_41_20200706T202000.jpg,2020-07-06 20:20:00,False,Train,False,,,,,True
station_id_41_20200706T203000.jpg,2020-07-06 20:30:00,False,Valid,True,False,True,,,True
station_id_41_20200706T204000.jpg,2020-07-06 20:40:00,False,Train,False,,,,,True
station_id_41_20200706T205000.jpg,2020-07-06 20:50:00,False,Train,False,,,,,True
station_id_41_20200706T210000.jpg,2020-07-06 21:00:00,False,Test,False,,,,,True
station_id_41_20200706T211000.jpg,2020-07-06 21:10:00,False,Test,False,,,,,True
station_id_41_20200706T212000.jpg,2020-07-06 21:20:00,False,Train,False,,,,,True
station_id_41_20200706T213000.jpg,2020-07-06 21:30:00,False,Train,False,,,,,True
station_id_41_20200706T214000.jpg,2020-07-06 21:40:00,False,Train,False,,,,,True
station_id_41_20200706T215000.jpg,2020-07-06 21:50:00,False,Train,False,,,,,True
station_id_41_20200707T060000.jpg,2020-07-07 06:00:00,False,Train,True,False,True,,,True
station_id_41_20200707T061000.jpg,2020-07-07 06:10:00,False,Test,True,False,True,,,True
station_id_41_20200707T062000.jpg,2020-07-07 06:20:00,False,Train,False,,,,,True
station_id_41_20200707T063000.jpg,2020-07-07 06:30:00,False,Train,False,,,,,True
station_id_41_20200707T064000.jpg,2020-07-07 06:40:00,False,Train,False,,,,,True
station_id_41_20200707T065000.jpg,2020-07-07 06:50:00,False,Train,False,,,,,True
station_id_41_20200707T070000.jpg,2020-07-07 07:00:00,False,Train,False,,,,,True
station_id_41_20200707T071000.jpg,2020-07-07 07:10:00,False,Train,False,,,,,True
station_id_41_20200707T072000.jpg,2020-07-07 07:20:00,False,Train,False,,,,,True
station_id_41_20200707T073000.jpg,2020-07-07 07:30:00,False,Train,True,False,False,357.0,1.0,True
station_id_41_20200707T074000.jpg,2020-07-07 07:40:00,False,Train,False,,,,,True
station_id_41_20200707T075000.jpg,2020-07-07 07:50:00,False,Test,False,,,,,True
station_id_41_20200707T080000.jpg,2020-07-07 08:00:00,False,Valid,True,False,False,99.0,1.0,True
station_id_41_20200707T081000.jpg,2020-07-07 08:10:00,False,Train,False,,,,,True
station_id_41_20200707T082000.jpg,2020-07-07 08:20:00,False,Test,False,,,,,True
station_id_41_20200707T083000.jpg,2020-07-07 08:30:00,False,Train,False,,,,,True
station_id_41_20200707T084000.jpg,2020-07-07 08:40:00,False,Train,True,False,False,34.0,1.0,True
station_id_41_20200707T085000.jpg,2020-07-07 08:50:00,False,Train,False,,,,,True
station_id_41_20200707T090000.jpg,2020-07-07 09:00:00,False,Train,False,,,,,True
station_id_41_20200707T091000.jpg,2020-07-07 09:10:00,False,Train,False,,,,,True
station_id_41_20200707T092000.jpg,2020-07-07 09:20:00,False,Train,False,,,,,True
station_id_41_20200707T093000.jpg,2020-07-07 09:30:00,False,Train,True,False,False,599.0,1.0,True
station_id_41_20200707T094000.jpg,2020-07-07 09:40:00,False,Train,False,,,,,True
station_id_41_20200707T095000.jpg,2020-07-07 09:50:00,False,Train,False,,,,,True
station_id_41_20200707T100000.jpg,2020-07-07 10:00:00,True,Valid,False,,,,,True
station_id_41_20200707T101000.jpg,2020-07-07 10:10:00,True,Train,False,,,,,True
station_id_41_20200707T102000.jpg,2020-07-07 10:20:00,True,Valid,True,False,False,136.0,1.0,True
station_id_41_20200707T103000.jpg,2020-07-07 10:30:00,True,Train,False,,,,,True
station_id_41_20200707T104000.jpg,2020-07-07 10:40:00,True,Test,False,,,,,True
station_id_41_20200707T105000.jpg,2020-07-07 10:50:00,True,Train,False,,,,,True
station_id_41_20200707T110000.jpg,2020-07-07 11:00:00,True,Train,False,,,,,True
station_id_41_20200707T111000.jpg,2020-07-07 11:10:00,True,Train,False,,,,,True
station_id_41_20200707T112000.jpg,2020-07-07 11:20:00,True,Train,False,,,,,True
station_id_41_20200707T113000.jpg,2020-07-07 11:30:00,True,Train,True,False,False,905.0,1.0,True
station_id_41_20200707T114000.jpg,2020-07-07 11:40:00,True,Train,False,,,,,True
station_id_41_20200707T115000.jpg,2020-07-07 11:50:00,True,Train,True,False,False,328.0,1.0,True
station_id_41_20200707T120000.jpg,2020-07-07 12:00:00,True,Train,False,,,,,True
station_id_41_20200707T121000.jpg,2020-07-07 12:10:00,True,Train,True,False,False,237.0,1.0,True
